trace_id,provider,model,prompt_id,buffer_depth_ms,stall_index,stall_started_ms,stall_recovered_ms,recovery_ms
bursty_same_ttfa-long_itinerary-r000,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,0,227.14161827404354,298.05608741098683,70.9144691369433
bursty_same_ttfa-long_itinerary-r000,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,1,1018.0560874109868,1026.755188099071,8.699100688084059
bursty_same_ttfa-long_itinerary-r000,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,2,1266.755188099071,1287.5809654160207,20.825777316949825
bursty_same_ttfa-long_itinerary-r000,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,3,1527.5809654160207,1529.2473666583983,1.6664012423775603
bursty_same_ttfa-long_itinerary-r001,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,0,204.82261640878195,301.56060027223054,96.73798386344859
bursty_same_ttfa-long_itinerary-r001,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,1,541.5606002722305,547.732978303992,6.172378031761468
bursty_same_ttfa-long_itinerary-r001,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,2,787.732978303992,804.4545560102056,16.721577706213566
bursty_same_ttfa-long_itinerary-r001,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,3,1044.4545560102056,1056.5014943338263,12.04693832362068
bursty_same_ttfa-long_itinerary-r001,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,0,204.82261640878195,301.56060027223054,96.73798386344859
bursty_same_ttfa-long_itinerary-r001,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,1,541.5606002722305,547.732978303992,6.172378031761468
bursty_same_ttfa-long_itinerary-r001,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,2,787.732978303992,804.4545560102056,16.721577706213566
bursty_same_ttfa-long_itinerary-r001,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,3,1044.4545560102056,1056.5014943338263,12.04693832362068
bursty_same_ttfa-long_itinerary-r001,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,0,204.82261640878195,301.56060027223054,96.73798386344859
bursty_same_ttfa-long_itinerary-r001,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,1,541.5606002722305,547.732978303992,6.172378031761468
bursty_same_ttfa-long_itinerary-r001,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,2,787.732978303992,804.4545560102056,16.721577706213566
bursty_same_ttfa-long_itinerary-r001,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,3,1044.4545560102056,1056.5014943338263,12.04693832362068
bursty_same_ttfa-long_itinerary-r001,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,0,224.11175617696802,301.56060027223054,77.44884409526253
bursty_same_ttfa-long_itinerary-r001,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,1,541.5606002722305,547.732978303992,6.172378031761468
bursty_same_ttfa-long_itinerary-r001,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,2,787.732978303992,804.4545560102056,16.721577706213566
bursty_same_ttfa-long_itinerary-r001,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,3,1044.4545560102056,1056.5014943338263,12.04693832362068
bursty_same_ttfa-long_itinerary-r002,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,0,208.87561218055055,308.7191212415145,99.84350906096392
bursty_same_ttfa-long_itinerary-r002,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,1,1268.7191212415146,1285.3509036078847,16.63178236637009
bursty_same_ttfa-long_itinerary-r002,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,0,208.87561218055055,308.7191212415145,99.84350906096392
bursty_same_ttfa-long_itinerary-r002,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,1,1268.7191212415146,1285.3509036078847,16.63178236637009
bursty_same_ttfa-long_itinerary-r002,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,0,208.87561218055055,308.7191212415145,99.84350906096392
bursty_same_ttfa-long_itinerary-r002,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,1,1268.7191212415146,1285.3509036078847,16.63178236637009
bursty_same_ttfa-long_itinerary-r002,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,0,229.87951637220857,308.7191212415145,78.8396048693059
bursty_same_ttfa-long_itinerary-r002,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,1,1268.7191212415146,1285.3509036078847,16.63178236637009
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,0,197.14490074724608,287.0730760452744,89.9281752980283
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,1,527.0730760452743,534.713239815691,7.640163770416734
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,2,774.713239815691,780.5235911781423,5.810351362451229
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,3,1020.5235911781423,1034.3241508065971,13.800559628454835
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,4,1274.3241508065971,1276.2040210930215,1.8798702864244206
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,5,1516.2040210930215,1519.344942964878,3.1409218718565626
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,0,197.14490074724608,287.0730760452744,89.9281752980283
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,1,527.0730760452743,534.713239815691,7.640163770416734
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,2,774.713239815691,780.5235911781423,5.810351362451229
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,3,1020.5235911781423,1034.3241508065971,13.800559628454835
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,4,1274.3241508065971,1276.2040210930215,1.8798702864244206
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,5,1516.2040210930215,1519.344942964878,3.1409218718565626
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,0,197.14490074724608,287.0730760452744,89.9281752980283
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,1,527.0730760452743,534.713239815691,7.640163770416734
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,2,774.713239815691,780.5235911781423,5.810351362451229
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,3,1020.5235911781423,1034.3241508065971,13.800559628454835
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,4,1274.3241508065971,1276.2040210930215,1.8798702864244206
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,5,1516.2040210930215,1519.344942964878,3.1409218718565626
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,0,214.78341090321507,287.0730760452744,72.2896651420593
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,1,527.0730760452743,534.713239815691,7.640163770416734
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,2,774.713239815691,780.5235911781423,5.810351362451229
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,3,1020.5235911781423,1034.3241508065971,13.800559628454835
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,4,1274.3241508065971,1276.2040210930215,1.8798702864244206
bursty_same_ttfa-long_itinerary-r003,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,5,1516.2040210930215,1519.344942964878,3.1409218718565626
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,0,196.8735528269862,292.6337480021308,95.76019517514459
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,1,532.6337480021308,542.0699982848002,9.436250282669448
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,2,782.0699982848002,787.6273649443856,5.557366659585341
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,3,1027.6273649443856,1044.244285192617,16.61692024823151
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,4,1284.244285192617,1287.1493235159323,2.905038323315239
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,5,1527.1493235159323,1529.4630920131708,2.3137684972384704
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,0,196.8735528269862,292.6337480021308,95.76019517514459
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,1,532.6337480021308,542.0699982848002,9.436250282669448
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,2,782.0699982848002,787.6273649443856,5.557366659585341
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,3,1027.6273649443856,1044.244285192617,16.61692024823151
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,4,1284.244285192617,1287.1493235159323,2.905038323315239
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,5,1527.1493235159323,1529.4630920131708,2.3137684972384704
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,0,196.8735528269862,292.6337480021308,95.76019517514459
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,1,532.6337480021308,542.0699982848002,9.436250282669448
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,2,782.0699982848002,787.6273649443856,5.557366659585341
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,3,1027.6273649443856,1044.244285192617,16.61692024823151
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,4,1284.244285192617,1287.1493235159323,2.905038323315239
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,5,1527.1493235159323,1529.4630920131708,2.3137684972384704
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,0,217.00210265435183,292.6337480021308,75.63164534777897
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,1,532.6337480021308,542.0699982848002,9.436250282669448
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,2,782.0699982848002,787.6273649443856,5.557366659585341
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,3,1027.6273649443856,1044.244285192617,16.61692024823151
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,4,1284.244285192617,1287.1493235159323,2.905038323315239
bursty_same_ttfa-long_itinerary-r004,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,5,1527.1493235159323,1529.4630920131708,2.3137684972384704
bursty_same_ttfa-long_itinerary-r005,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,0,204.61340233226633,295.22106492051523,90.6076625882489
bursty_same_ttfa-long_itinerary-r005,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,1,535.2210649205152,539.8715746594011,4.65050973888583
bursty_same_ttfa-long_itinerary-r005,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,2,1019.8715746594011,1032.7229130003798,12.851338340978714
bursty_same_ttfa-long_itinerary-r005,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,3,1272.7229130003798,1288.4523372930291,15.729424292649355
bursty_same_ttfa-long_itinerary-r005,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,0,204.61340233226633,295.22106492051523,90.6076625882489
bursty_same_ttfa-long_itinerary-r005,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,1,535.2210649205152,539.8715746594011,4.65050973888583
bursty_same_ttfa-long_itinerary-r005,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,2,1019.8715746594011,1032.7229130003798,12.851338340978714
bursty_same_ttfa-long_itinerary-r005,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,3,1272.7229130003798,1288.4523372930291,15.729424292649355
bursty_same_ttfa-long_itinerary-r005,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,0,204.61340233226633,295.22106492051523,90.6076625882489
bursty_same_ttfa-long_itinerary-r005,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,1,535.2210649205152,539.8715746594011,4.65050973888583
bursty_same_ttfa-long_itinerary-r005,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,2,1019.8715746594011,1032.7229130003798,12.851338340978714
bursty_same_ttfa-long_itinerary-r005,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,3,1272.7229130003798,1288.4523372930291,15.729424292649355
bursty_same_ttfa-long_itinerary-r005,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,0,219.29707236986312,295.22106492051523,75.92399255065212
bursty_same_ttfa-long_itinerary-r005,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,1,535.2210649205152,539.8715746594011,4.65050973888583
bursty_same_ttfa-long_itinerary-r005,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,2,1019.8715746594011,1032.7229130003798,12.851338340978714
bursty_same_ttfa-long_itinerary-r005,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,3,1272.7229130003798,1288.4523372930291,15.729424292649355
bursty_same_ttfa-long_itinerary-r006,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,0,199.84892884764076,301.483494717456,101.63456586981522
bursty_same_ttfa-long_itinerary-r006,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,1,541.483494717456,547.4776263716906,5.994131654234593
bursty_same_ttfa-long_itinerary-r006,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,2,1027.4776263716906,1030.1251562824639,2.647529910773301
bursty_same_ttfa-long_itinerary-r006,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,3,1270.1251562824639,1285.0028351184976,14.877678836033738
bursty_same_ttfa-long_itinerary-r006,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,4,1525.0028351184976,1527.3931067596586,2.390271641161007
bursty_same_ttfa-long_itinerary-r006,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,0,199.84892884764076,301.483494717456,101.63456586981522
bursty_same_ttfa-long_itinerary-r006,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,1,541.483494717456,547.4776263716906,5.994131654234593
bursty_same_ttfa-long_itinerary-r006,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,2,1027.4776263716906,1030.1251562824639,2.647529910773301
bursty_same_ttfa-long_itinerary-r006,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,3,1270.1251562824639,1285.0028351184976,14.877678836033738
bursty_same_ttfa-long_itinerary-r006,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,4,1525.0028351184976,1527.3931067596586,2.390271641161007
bursty_same_ttfa-long_itinerary-r006,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,0,199.84892884764076,301.483494717456,101.63456586981522
bursty_same_ttfa-long_itinerary-r006,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,1,541.483494717456,547.4776263716906,5.994131654234593
bursty_same_ttfa-long_itinerary-r006,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,2,1027.4776263716906,1030.1251562824639,2.647529910773301
bursty_same_ttfa-long_itinerary-r006,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,3,1270.1251562824639,1285.0028351184976,14.877678836033738
bursty_same_ttfa-long_itinerary-r006,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,4,1525.0028351184976,1527.3931067596586,2.390271641161007
bursty_same_ttfa-long_itinerary-r006,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,0,222.1306005443682,301.483494717456,79.35289417308778
bursty_same_ttfa-long_itinerary-r006,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,1,541.483494717456,547.4776263716906,5.994131654234593
bursty_same_ttfa-long_itinerary-r006,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,2,1027.4776263716906,1030.1251562824639,2.647529910773301
bursty_same_ttfa-long_itinerary-r006,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,3,1270.1251562824639,1285.0028351184976,14.877678836033738
bursty_same_ttfa-long_itinerary-r006,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,4,1525.0028351184976,1527.3931067596586,2.390271641161007
bursty_same_ttfa-long_itinerary-r007,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,0,210.36199986690687,308.31452311373243,97.95252324682556
bursty_same_ttfa-long_itinerary-r007,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,1,548.3145231137324,558.9091543022107,10.594631188478274
bursty_same_ttfa-long_itinerary-r007,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,2,798.9091543022107,805.384882278186,6.475727975975246
bursty_same_ttfa-long_itinerary-r007,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,0,210.36199986690687,308.31452311373243,97.95252324682556
bursty_same_ttfa-long_itinerary-r007,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,1,548.3145231137324,558.9091543022107,10.594631188478274
bursty_same_ttfa-long_itinerary-r007,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,2,798.9091543022107,805.384882278186,6.475727975975246
bursty_same_ttfa-long_itinerary-r007,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,0,210.36199986690687,308.31452311373243,97.95252324682556
bursty_same_ttfa-long_itinerary-r007,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,1,548.3145231137324,558.9091543022107,10.594631188478274
bursty_same_ttfa-long_itinerary-r007,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,2,798.9091543022107,805.384882278186,6.475727975975246
bursty_same_ttfa-long_itinerary-r007,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,0,233.14411643727993,308.31452311373243,75.1704066764525
bursty_same_ttfa-long_itinerary-r007,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,1,548.3145231137324,558.9091543022107,10.594631188478274
bursty_same_ttfa-long_itinerary-r007,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,2,798.9091543022107,805.384882278186,6.475727975975246
bursty_same_ttfa-long_itinerary-r008,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,0,219.1507994545895,312.0347167658365,92.88391731124699
bursty_same_ttfa-long_itinerary-r008,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,1,792.0347167658365,794.2259572577639,2.191240491927374
bursty_same_ttfa-long_itinerary-r008,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,2,1034.2259572577639,1036.5146241678203,2.288666910056463
bursty_same_ttfa-long_itinerary-r008,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,3,1276.5146241678203,1282.4052828518104,5.890658683990068
bursty_same_ttfa-long_itinerary-r008,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,4,1522.4052828518104,1527.2806229538166,4.875340102006248
bursty_same_ttfa-long_itinerary-r008,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,0,219.1507994545895,312.0347167658365,92.88391731124699
bursty_same_ttfa-long_itinerary-r008,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,1,792.0347167658365,794.2259572577639,2.191240491927374
bursty_same_ttfa-long_itinerary-r008,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,2,1034.2259572577639,1036.5146241678203,2.288666910056463
bursty_same_ttfa-long_itinerary-r008,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,3,1276.5146241678203,1282.4052828518104,5.890658683990068
bursty_same_ttfa-long_itinerary-r008,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,4,1522.4052828518104,1527.2806229538166,4.875340102006248
bursty_same_ttfa-long_itinerary-r008,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,0,219.1507994545895,312.0347167658365,92.88391731124699
bursty_same_ttfa-long_itinerary-r008,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,1,792.0347167658365,794.2259572577639,2.191240491927374
bursty_same_ttfa-long_itinerary-r008,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,2,1034.2259572577639,1036.5146241678203,2.288666910056463
bursty_same_ttfa-long_itinerary-r008,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,3,1276.5146241678203,1282.4052828518104,5.890658683990068
bursty_same_ttfa-long_itinerary-r008,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,4,1522.4052828518104,1527.2806229538166,4.875340102006248
bursty_same_ttfa-long_itinerary-r008,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,0,238.83320563481817,312.0347167658365,73.20151113101832
bursty_same_ttfa-long_itinerary-r008,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,1,792.0347167658365,794.2259572577639,2.191240491927374
bursty_same_ttfa-long_itinerary-r008,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,2,1034.2259572577639,1036.5146241678203,2.288666910056463
bursty_same_ttfa-long_itinerary-r008,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,3,1276.5146241678203,1282.4052828518104,5.890658683990068
bursty_same_ttfa-long_itinerary-r008,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,4,1522.4052828518104,1527.2806229538166,4.875340102006248
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,0,206.46440092435495,299.09747176247754,92.63307083812259
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,1,539.0974717624775,544.4688503666308,5.3713786041532785
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,2,784.4688503666308,806.9318446982173,22.462994331586515
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,3,1046.9318446982174,1052.305585699449,5.373741001231565
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,4,1292.305585699449,1306.5927403843302,14.287154684881216
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,5,1546.5927403843302,1551.868287249633,5.275546865302886
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,0,206.46440092435495,299.09747176247754,92.63307083812259
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,1,539.0974717624775,544.4688503666308,5.3713786041532785
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,2,784.4688503666308,806.9318446982173,22.462994331586515
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,3,1046.9318446982174,1052.305585699449,5.373741001231565
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,4,1292.305585699449,1306.5927403843302,14.287154684881216
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,20.0,5,1546.5927403843302,1551.868287249633,5.275546865302886
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,0,206.46440092435495,299.09747176247754,92.63307083812259
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,1,539.0974717624775,544.4688503666308,5.3713786041532785
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,2,784.4688503666308,806.9318446982173,22.462994331586515
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,3,1046.9318446982174,1052.305585699449,5.373741001231565
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,4,1292.305585699449,1306.5927403843302,14.287154684881216
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,40.0,5,1546.5927403843302,1551.868287249633,5.275546865302886
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,0,225.2019420581813,299.09747176247754,73.89552970429625
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,1,539.0974717624775,544.4688503666308,5.3713786041532785
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,2,784.4688503666308,806.9318446982173,22.462994331586515
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,3,1046.9318446982174,1052.305585699449,5.373741001231565
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,4,1292.305585699449,1306.5927403843302,14.287154684881216
bursty_same_ttfa-long_itinerary-r009,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,80.0,5,1546.5927403843302,1551.868287249633,5.275546865302886
bursty_same_ttfa-long_itinerary-r010,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,0,208.91183415963033,312.12441959965844,103.2125854400281
bursty_same_ttfa-long_itinerary-r010,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,1,552.1244195996585,552.7209791338629,0.5965595342044026
bursty_same_ttfa-long_itinerary-r010,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,2,792.7209791338629,814.1326850314103,21.41170589754745
bursty_same_ttfa-long_itinerary-r010,bursty_same_ttfa,synthetic-validation-v1,long_itinerary,0.0,3,1054.1326850314103,1060.3054921649891,6.172807133578772
